iter	RMSE
0	0.06158581359
1	0.06060756422
2	0.05966449833
3	0.05877377939
4	0.05788999478
5	0.05704911726
6	0.05624783703
7	0.05542768735
8	0.05463779989
9	0.05390882779
10	0.05318263508
11	0.05253204343
12	0.05189992326
13	0.05129705762
14	0.05068021878
15	0.05010151759
16	0.04952992579
17	0.04898948576
18	0.04847838427
19	0.04796374007
20	0.04750618748
21	0.04704207183
22	0.04656997783
23	0.04612698713
24	0.0457009884
25	0.04530460188
26	0.04491821638
27	0.04454373293
28	0.04417351412
29	0.04382817797
30	0.04348554537
31	0.04314797511
32	0.04281270483
33	0.04249178826
34	0.04219246037
35	0.04189917533
36	0.04162389227
37	0.04136409893
38	0.04109991478
39	0.04086463502
40	0.04064474699
41	0.04041133552
42	0.04019655442
43	0.03997512446
44	0.03975932217
45	0.03956304234
46	0.03937188308
47	0.03918716621
48	0.03899468181
49	0.03880264397
50	0.03861951801
51	0.03845849706
52	0.03828503753
53	0.03811871383
54	0.03797786237
55	0.03782324727
56	0.03767424101
57	0.0375387405
58	0.03739530121
59	0.03727410649
60	0.03714300573
61	0.03700288623
62	0.03689614859
63	0.03677260128
64	0.03667645724
65	0.03655697576
66	0.03644115972
67	0.03633580265
68	0.03622172764
69	0.03612114395
70	0.03602228614
71	0.03593005285
72	0.03584050068
73	0.03574593602
74	0.03566014844
75	0.03557228607
76	0.03549330741
77	0.03541792744
78	0.03533340949
79	0.03526666576
80	0.03518466236
81	0.03511303024
82	0.03503943713
83	0.03497852792
84	0.03490857342
85	0.03483466368
86	0.03477685871
87	0.03471969504
88	0.0346536086
89	0.03458351718
90	0.03452622948
91	0.03445086382
92	0.03438548396
93	0.03433198966
94	0.03427513192
95	0.03421289651
96	0.03414923407
97	0.03410188954
98	0.03406046865
99	0.03400962038
100	0.03396242985
101	0.03392105631
102	0.03388570701
103	0.03383934831
104	0.0338001532
105	0.03375374027
106	0.03370399323
107	0.03366582501
108	0.03361723224
109	0.03357467048
110	0.03353242691
111	0.03349734607
112	0.03344743796
113	0.03339530633
114	0.03334570118
115	0.03330224133
116	0.03326020227
117	0.03321217597
118	0.03317553529
119	0.03311876362
120	0.03308884292
121	0.03304464725
122	0.03299806614
123	0.03296575724
124	0.03293630942
125	0.03290490292
126	0.03287156015
127	0.03283206914
128	0.03279469618
129	0.03276902235
130	0.03273624098
131	0.03269693613
132	0.03265921443
133	0.03261640967
134	0.03258460706
135	0.03254607492
136	0.03252223641
137	0.03248590961
138	0.03246150795
139	0.03242595746
140	0.03238366968
141	0.03235972591
142	0.03230947138
143	0.03225826038
144	0.0322261808
145	0.03220068787
146	0.03216927512
147	0.03213253585
148	0.03209802108
149	0.03207037551
150	0.03203696596
151	0.03198882807
152	0.03195681859
153	0.03192935306
154	0.0319020169
155	0.03186918279
156	0.03184227465
157	0.03181787728
158	0.03179224098
159	0.0317627085
160	0.03174017527
161	0.03170928724
162	0.03168013751
163	0.03164867672
164	0.03162782694
165	0.03160507399
166	0.03158562409
167	0.0315607692
168	0.03153578109
169	0.03151719522
170	0.0315015989
171	0.03147938574
172	0.03145099047
173	0.03143141734
174	0.031409842
175	0.0313853428
176	0.03135881451
177	0.03134369102
178	0.0312984002
179	0.03126827672
180	0.03124979508
181	0.03122776629
182	0.03120191076
183	0.03116786245
184	0.03115588115
185	0.03114023711
186	0.03112334312
187	0.03110260286
188	0.03108149958
189	0.03106309867
190	0.03103965136
191	0.03101696275
192	0.03099516176
193	0.03093427109
194	0.03091510634
195	0.03089108607
196	0.03086977135
197	0.03085057368
198	0.03083079131
199	0.03080145308
200	0.03078674744
201	0.03076359408
202	0.03074544023
203	0.03069266025
204	0.03067711705
205	0.0306647832
206	0.03064347197
207	0.03059321566
208	0.0305751871
209	0.03055391278
210	0.0305372368
211	0.0305187937
212	0.03049578897
213	0.03047820355
214	0.03045937755
215	0.0304450156
216	0.03043055874
217	0.03041209593
218	0.03039584204
219	0.03038249869
220	0.03033655123
221	0.03031788246
222	0.03030440926
223	0.03029053305
224	0.03027207992
225	0.0302600175
226	0.03021571419
227	0.03017326057
228	0.03015256611
229	0.03013796681
230	0.03012295372
231	0.03010637448
232	0.03008812134
233	0.03007637116
234	0.03005427862
235	0.03003446416
236	0.02999966082
237	0.02997043833
238	0.02995484857
239	0.02994656332
240	0.02992931291
241	0.02991564327
242	0.02989483708
243	0.0298833654
244	0.02986887779
245	0.02985440514
246	0.02983854963
247	0.02982121909
248	0.02978108935
249	0.02976716128
250	0.02975340201
251	0.02974290628
252	0.02973226754
253	0.02971560936
254	0.02966799887
255	0.02965125594
256	0.0296360112
257	0.02962281265
258	0.02960809978
259	0.02960036938
260	0.02959123099
261	0.02958113087
262	0.02956697738
263	0.02952639542
264	0.02951498607
265	0.02950392568
266	0.02949389968
267	0.02948053442
268	0.02946877708
269	0.02945960037
270	0.02945024516
271	0.02943574358
272	0.02942033646
273	0.02940823768
274	0.02939704391
275	0.02938664897
276	0.02936600089
277	0.02935820358
278	0.02934914949
279	0.02933999145
280	0.02932847324
281	0.02931645468
282	0.02927554182
283	0.02925923807
284	0.02925112621
285	0.02923444315
286	0.02920437649
287	0.0291916606
288	0.02918170099
289	0.02916988476
290	0.02913369878
291	0.02911923962
292	0.02910116429
293	0.02908741126
294	0.02905761317
295	0.02904402183
296	0.02903468256
297	0.02901842323
298	0.02898243739
299	0.0289719563
300	0.02896180675
301	0.02895183283
302	0.0289392778
303	0.02892585297
304	0.02891283328
305	0.02889532272
306	0.02886036686
307	0.02884895566
308	0.02884270698
309	0.02882911265
310	0.02879975924
311	0.0287879925
312	0.02877875265
313	0.02877148867
314	0.02875790933
315	0.02874067868
316	0.02873296327
317	0.02872485999
318	0.02871573065
319	0.02870778529
320	0.02869688901
321	0.02868913404
322	0.02868136363
323	0.02867173707
324	0.02866069466
325	0.02865098914
326	0.02864226291
327	0.02863312293
328	0.02862291934
329	0.0285931871
330	0.02858241463
331	0.02857448513
332	0.02855675289
333	0.02853756089
334	0.02852687745
335	0.02851400592
336	0.02850304391
337	0.02849210679
338	0.02848242894
339	0.02847615088
340	0.02846506872
341	0.02845274692
342	0.02844045362
343	0.02842819186
344	0.0284211012
345	0.028410528
346	0.02839875532
347	0.02838538944
348	0.02837943279
349	0.02836796863
350	0.02836157324
351	0.02834648762
352	0.02833429672
353	0.02832569204
354	0.02831652296
355	0.02830756294
356	0.02830093996
357	0.02829183831
358	0.02826034572
359	0.02822881721
360	0.02821375894
361	0.02820206145
362	0.02819377121
363	0.02816416939
364	0.02815450884
365	0.02814526225
366	0.02813526257
367	0.02812943296
368	0.02811671471
369	0.02810740692
370	0.02809799112
371	0.02808689546
372	0.02807935609
373	0.02807385769
374	0.02806146839
375	0.02805008436
376	0.02803757695
377	0.02802759359
378	0.02801861714
379	0.02800751626
380	0.02799780978
381	0.02799015051
382	0.02797775092
383	0.02796841937
384	0.02795861186
385	0.02794787561
386	0.0279417139
387	0.02793187861
388	0.0279269284
389	0.02791850999
390	0.02790804906
391	0.02790097767
392	0.02789054357
393	0.0278823489
394	0.02787648627
395	0.02786953698
396	0.02785562592
397	0.02784681393
398	0.0278245268
399	0.02781495563
400	0.02780689269
401	0.02780013805
402	0.02779372025
403	0.02778481203
404	0.02777118374
405	0.02776142877
406	0.02775271517
407	0.02774209515
408	0.02773197455
409	0.02770338695
410	0.02769588024
411	0.02768913642
412	0.0276827968
413	0.02767405083
414	0.02766816854
415	0.02765988591
416	0.02765042494
417	0.02764514558
418	0.02763867608
419	0.0276297382
420	0.0276194564
421	0.02761284345
422	0.02760390593
423	0.02759598686
424	0.02758697557
425	0.02758052791
426	0.02757334214
427	0.02756406321
428	0.02755827715
429	0.02755141185
430	0.0275440119
431	0.02753365977
432	0.02752453764
433	0.02751409067
434	0.02750807371
435	0.02750207298
436	0.02749220616
437	0.02748313733
438	0.02746251396
439	0.02745329636
440	0.02744808457
441	0.02744063085
442	0.0274349209
443	0.02742170893
444	0.02741487168
445	0.02740585725
446	0.02738709246
447	0.02737896939
448	0.02736949338
449	0.02735664788
450	0.02734868526
451	0.02734051833
452	0.02733083007
453	0.02732516506
454	0.02731776265
455	0.02731023468
456	0.0272948936
457	0.02728803207
458	0.02727998611
459	0.02727128874
460	0.02726413995
461	0.02725799304
462	0.02724141993
463	0.0272331276
464	0.02722591303
465	0.02722096618
466	0.0272116915
467	0.02720575096
468	0.02719674674
469	0.02718642159
470	0.02717888114
471	0.02716073346
472	0.02715275951
473	0.02714855986
474	0.02714185476
475	0.02713444069
476	0.02712779147
477	0.02711727064
478	0.02711098017
479	0.02710103272
480	0.02709444548
481	0.02708488267
482	0.02707591953
483	0.02706893735
484	0.02706252664
485	0.02705439604
486	0.0270466957
487	0.02704106795
488	0.02702407677
489	0.02701437132
490	0.02700853831
491	0.02699993682
492	0.02699265364
493	0.02698908522
494	0.02698390892
495	0.02697606183
496	0.02696696497
497	0.02696285351
498	0.02695846697
499	0.02695147266
500	0.02693539695
501	0.02692724632
502	0.02691971304
503	0.02691173704
504	0.0269073633
505	0.02690138376
506	0.02689321275
507	0.02688576287
508	0.02688004413
509	0.02686320957
510	0.02685372684
511	0.02684467104
512	0.02684075597
513	0.02683450367
514	0.0268291783
515	0.02682087436
516	0.02681384421
517	0.0268070035
518	0.02680208412
519	0.02679403326
520	0.02678535386
521	0.02677708072
522	0.02677057674
523	0.02676335554
524	0.02675725361
525	0.02675026574
526	0.02674303621
527	0.02672938189
528	0.02672378421
529	0.02671539244
530	0.02670983257
531	0.02670470415
532	0.02670020088
533	0.02669499779
534	0.02668880744
535	0.02667625256
536	0.02666134395
537	0.0266574292
538	0.02664982177
539	0.02664440871
540	0.02663676399
541	0.02662833209
542	0.02662195213
543	0.02661674688
544	0.02660894587
545	0.02660252024
546	0.0265957099
547	0.02659087844
548	0.0265843233
549	0.02657744904
550	0.02657176424
551	0.02656785406
552	0.02655905917
553	0.02655231145
554	0.02654523299
555	0.02653691663
556	0.02653072354
557	0.02652286315
558	0.02651687095
559	0.02650969048
560	0.02650395231
561	0.02648905353
562	0.02648250873
563	0.02647742588
564	0.02647068448
565	0.02646267243
566	0.026457645
567	0.0264511364
568	0.02644405107
569	0.02643764766
570	0.02643146025
571	0.02642661185
572	0.02641862626
573	0.02641247656
574	0.02640372263
575	0.02639840511
576	0.02639177385
577	0.02638027111
578	0.02637588315
579	0.02637266783
580	0.0263614454
581	0.02635660551
582	0.02635081047
583	0.02633692841
584	0.02633150097
585	0.02631835996
586	0.02631387855
587	0.02630943661
588	0.02630326467
589	0.02629822441
590	0.02629362073
591	0.02628695605
592	0.02628209623
593	0.02626876118
594	0.02626320455
595	0.02625982351
596	0.02625439176
597	0.02624889943
598	0.02624356772
599	0.02623868791
600	0.02623415218
601	0.02622901577
602	0.02622441996
603	0.02621877553
604	0.02621380815
605	0.02620868018
606	0.02619727413
607	0.02619208714
608	0.02618673207
609	0.02617974547
610	0.02617485509
611	0.02617090557
612	0.0261651629
613	0.02615846709
614	0.02615444004
615	0.02614843873
616	0.02614306587
617	0.02613072296
618	0.0261238951
619	0.02611879549
620	0.02611573504
621	0.02611114284
622	0.02610682172
623	0.0261006209
624	0.02609509353
625	0.02609086654
626	0.02608575995
627	0.02608106174
628	0.02607542509
629	0.02606982525
630	0.02606539325
631	0.0260605127
632	0.02605547821
633	0.02605106949
634	0.02604623928
635	0.02604105081
636	0.02603625535
637	0.02603142282
638	0.02601971464
639	0.0260154348
640	0.02601148181
641	0.02600696513
642	0.026002196
643	0.02599549868
644	0.0259915891
645	0.02598832344
646	0.02598390946
647	0.02597732779
648	0.02596730803
649	0.02596245511
650	0.02595143905
651	0.02594728473
652	0.02594277904
653	0.02593998766
654	0.02593582475
655	0.02592963602
656	0.0259219628
657	0.02591731047
658	0.02591347548
659	0.02590826657
660	0.02590428225
661	0.02589376645
662	0.02588219756
663	0.02587296322
664	0.02586911158
665	0.02585475958
666	0.02584864633
667	0.02584476556
668	0.02583958559
669	0.02583653228
670	0.02583225535
671	0.025829376
672	0.02582029758
673	0.02581483655
674	0.02581147896
675	0.02580197221
676	0.02579725694
677	0.02579266745
678	0.02578890313
679	0.02578110122
680	0.02577707114
681	0.02577330079
682	0.02576727157
683	0.02575750201
684	0.025751507
685	0.02574293556
686	0.0257385126
687	0.0257339699
688	0.02572898952
689	0.02572684286
690	0.02571733723
691	0.02571332095
692	0.02570474707
693	0.02569973591
694	0.02569609416
695	0.02569268634
696	0.02568760074
697	0.02568383624
698	0.02567226679
699	0.02566451696
700	0.02565922253
701	0.0256549175
702	0.02565015437
703	0.02564637595
704	0.02564053776
705	0.02563520516
706	0.02563166027
707	0.02562551824
708	0.02561539567
709	0.02561108457
710	0.02560686862
711	0.02560372818
712	0.02560021633
713	0.0255875849
714	0.02558306943
715	0.02557907592
716	0.02557467148
717	0.02556675611
718	0.02556274927
719	0.0255568248
720	0.02555286104
721	0.02554978431
722	0.02554566826
723	0.02553855909
724	0.02553286608
725	0.02552712381
726	0.02552340335
727	0.02552031807
728	0.02551067079
729	0.025506818
730	0.02549723272
731	0.02549211657
732	0.02548673648
733	0.02548290198
734	0.02547878684
735	0.02547088625
736	0.0254658799
737	0.02545936705
738	0.02545598323
739	0.02544937005
740	0.02544708233
741	0.02544181984
742	0.02543572981
743	0.02542809856
744	0.02542381904
745	0.025418864
746	0.02541179397
747	0.02540854373
748	0.02540234614
749	0.02539702525
750	0.02539234468
751	0.02538879033
752	0.02538352237
753	0.02537573036
754	0.02537214706
755	0.0253689675
756	0.025364477
757	0.02535932082
758	0.02535282688
759	0.02534391251
760	0.02533681817
761	0.02533171684
762	0.02532467491
763	0.02532050843
764	0.02531446717
765	0.0253104414
766	0.02530524546
767	0.02530164954
768	0.02529520248
769	0.02529248886
770	0.02528937159
771	0.02528559058
772	0.02528164413
773	0.02527234073
774	0.02526800628
775	0.02526360422
776	0.02525940206
777	0.02525674907
778	0.02525443585
779	0.02524632763
780	0.02524323018
781	0.02524007226
782	0.0252354815
783	0.02522740416
784	0.02522362129
785	0.02521944961
786	0.02521680476
787	0.02521373497
788	0.02520974176
